measure,location,sex,age,rei,metric,year,val,upper,lower
Summary exposure value,Venezuela (Bolivarian Republic of),Both,Age-standardized,Child stunting,Rate,1998,11.897635635798801,14.061687207141699,8.24687301580825
Summary exposure value,Venezuela (Bolivarian Republic of),Both,All ages,Short gestation,Rate,1998,12.6160676059485,14.104030410566502,11.1706560248206
Summary exposure value,Venezuela (Bolivarian Republic of),Both,Age-standardized,Short gestation,Rate,1998,12.6174738476581,14.105965529322,11.1723417297066
Summary exposure value,Venezuela (Bolivarian Republic of),Both,All ages,Low birth weight,Rate,1998,8.722954819998991,9.60308866611842,7.93835739592585
Summary exposure value,Venezuela (Bolivarian Republic of),Both,Age-standardized,Low birth weight,Rate,1998,8.72350701094783,9.60360281118587,7.93871964402977
Summary exposure value,Venezuela (Bolivarian Republic of),Both,All ages,High LDL cholesterol,Rate,1998,26.6204657401476,30.139199276311402,23.3721220389357
Summary exposure value,Venezuela (Bolivarian Republic of),Both,Age-standardized,High LDL cholesterol,Rate,1998,28.336050709701,31.6475742632005,25.204947588401
Summary exposure value,Paraguay,Both,All ages,Child wasting,Rate,1998,0.7530148741730331,0.9577138848492557,0.5587060955032397
Summary exposure value,Paraguay,Both,Age-standardized,Child wasting,Rate,1998,0.7610950837882571,0.968146189943073,0.5652564387303167
Summary exposure value,Paraguay,Both,All ages,Child stunting,Rate,1998,7.260840255220212,9.512744284306248,4.520469327639332
Summary exposure value,Paraguay,Both,Age-standardized,Child stunting,Rate,1998,7.262483070946166,9.510066180395707,4.525106304751125
Summary exposure value,Venezuela (Bolivarian Republic of),Both,All ages,Ambient particulate matter pollution,Rate,2006,19.766779344459103,30.3775239559676,11.605520014305199
Summary exposure value,Venezuela (Bolivarian Republic of),Both,Age-standardized,Ambient particulate matter pollution,Rate,2006,20.3455116613779,31.013759075194397,12.0388314064843
Summary exposure value,Venezuela (Bolivarian Republic of),Both,All ages,Household air pollution from solid fuels,Rate,2006,0.284195404545995,0.590292711657757,0.11649851518858101
Summary exposure value,Venezuela (Bolivarian Republic of),Both,Age-standardized,Household air pollution from solid fuels,Rate,2006,0.297729385175247,0.609818300141128,0.12438469612109401
Summary exposure value,Venezuela (Bolivarian Republic of),Both,All ages,Child underweight,Rate,2006,2.2155696235939297,3.028182349188,1.47019074942025
Summary exposure value,Venezuela (Bolivarian Republic of),Both,Age-standardized,Child underweight,Rate,2006,2.21021181845662,3.0281609909262803,1.46380382256727
Summary exposure value,Venezuela (Bolivarian Republic of),Both,All ages,Smoking,Rate,2006,7.898506065093,9.60207867563536,6.43291663598423
Summary exposure value,Venezuela (Bolivarian Republic of),Both,Age-standardized,Smoking,Rate,2006,8.28458851238752,10.0269759697694,6.84643654840531
Summary exposure value,Venezuela (Bolivarian Republic of),Both,All ages,Alcohol use,Rate,2006,8.9602481637239,11.5529055649214,6.624599246324809
Summary exposure value,Venezuela (Bolivarian Republic of),Both,Age-standardized,Alcohol use,Rate,2006,8.90774339670391,11.49552874644,6.55619300187066
Summary exposure value,Venezuela (Bolivarian Republic of),Both,All ages,High fasting plasma glucose,Rate,2006,10.1803339341435,11.293064034079599,9.21121161212294
Summary exposure value,Venezuela (Bolivarian Republic of),Both,Age-standardized,High fasting plasma glucose,Rate,2006,12.6762711234083,14.0858045577485,11.4807582311063
Summary exposure value,Venezuela (Bolivarian Republic of),Both,All ages,High systolic blood pressure,Rate,2006,23.438973412736,26.9036339803996,20.397671464619098
Summary exposure value,Venezuela (Bolivarian Republic of),Both,Age-standardized,High systolic blood pressure,Rate,2006,27.230518098453306,30.764275247473698,23.925565953225604
Summary exposure value,Venezuela (Bolivarian Republic of),Both,All ages,High body-mass index,Rate,2006,20.600557982645,27.5631894838417,15.243054467001299
Summary exposure value,Venezuela (Bolivarian Republic of),Both,Age-standardized,High body-mass index,Rate,2006,21.1183099904839,28.565640382721103,15.4702499024483
Summary exposure value,Venezuela (Bolivarian Republic of),Both,All ages,Diet high in sugar-sweetened beverages,Rate,2006,30.7765778537967,45.504392497052706,18.375633468030802
Summary exposure value,Venezuela (Bolivarian Republic of),Both,Age-standardized,Diet high in sugar-sweetened beverages,Rate,2006,29.3583168280039,44.0270671619595,17.2882236653553
Summary exposure value,Brazil,Both,All ages,Short gestation,Rate,2006,12.203774099292925,13.04350212162237,11.439846455339516
Summary exposure value,Brazil,Both,Age-standardized,Short gestation,Rate,2006,12.204373994018887,13.044030575183822,11.440427704159495
Summary exposure value,Brazil,Both,All ages,Low birth weight,Rate,2006,7.0930483161879065,7.404243383943545,6.793516697847261
Summary exposure value,Brazil,Both,Age-standardized,Low birth weight,Rate,2006,7.093223899400501,7.404454979517575,6.793695499612252
Summary exposure value,Brazil,Both,All ages,High LDL cholesterol,Rate,2006,41.75041549167561,45.047179116821,38.55861406744129
Summary exposure value,Brazil,Both,Age-standardized,High LDL cholesterol,Rate,2006,42.725116364065904,45.89419260299848,39.553909334189406
Summary exposure value,Venezuela (Bolivarian Republic of),Both,All ages,Child wasting,Rate,1996,2.2150167456972603,2.7272316787406004,1.6937862671257398
Summary exposure value,Venezuela (Bolivarian Republic of),Both,Age-standardized,Child wasting,Rate,1996,2.23228208215923,2.74721075981966,1.70878473951815
Summary exposure value,Venezuela (Bolivarian Republic of),Both,All ages,Child stunting,Rate,1996,12.1874472442259,14.3718361896436,8.43758342035437
Summary exposure value,Venezuela (Bolivarian Republic of),Both,Age-standardized,Child stunting,Rate,1996,12.151296895129098,14.329355443019399,8.41506175545219
Summary exposure value,Venezuela (Bolivarian Republic of),Both,All ages,Short gestation,Rate,1996,12.563281859731301,14.210869410309805,10.9816043677192
Summary exposure value,Venezuela (Bolivarian Republic of),Both,Age-standardized,Short gestation,Rate,1996,12.5666753670264,14.2147153651802,10.9856864530043
Summary exposure value,Venezuela (Bolivarian Republic of),Both,All ages,Low birth weight,Rate,1996,8.727510330080609,9.704190241910759,7.85592883539662
Summary exposure value,Venezuela (Bolivarian Republic of),Both,Age-standardized,Low birth weight,Rate,1996,8.72886818499449,9.706147013812402,7.85797876198324
Summary exposure value,Venezuela (Bolivarian Republic of),Both,All ages,High LDL cholesterol,Rate,1996,26.530882565718,30.0657304729687,23.324712586029296
Summary exposure value,Venezuela (Bolivarian Republic of),Both,Age-standardized,High LDL cholesterol,Rate,1996,28.336692347998905,31.6010801995525,25.2582302697559
Summary exposure value,Paraguay,Both,All ages,Child wasting,Rate,1996,0.7489862839775034,0.9559545385894417,0.558398799929999
Summary exposure value,Paraguay,Both,Age-standardized,Child wasting,Rate,1996,0.7564158319819835,0.9640726845471228,0.5642735660792831
Summary exposure value,Paraguay,Both,All ages,Child stunting,Rate,1996,8.062094808032818,10.352864125022336,5.105302676204987
Summary exposure value,Paraguay,Both,Age-standardized,Child stunting,Rate,1996,8.060953243865402,10.343267235457423,5.104292568901817
Summary exposure value,Paraguay,Both,All ages,Ambient particulate matter pollution,Rate,2002,9.135348947530254,15.049710784759373,5.1870582489082215
Summary exposure value,Paraguay,Both,Age-standardized,Ambient particulate matter pollution,Rate,2002,9.328035164445893,15.42918763797531,5.254598716528644
Summary exposure value,Paraguay,Both,All ages,Household air pollution from solid fuels,Rate,2002,18.170022190850386,30.44569030366186,10.02325100001758
Summary exposure value,Paraguay,Both,Age-standardized,Household air pollution from solid fuels,Rate,2002,19.326472637750655,30.503444985374255,11.205492953632987
Summary exposure value,Paraguay,Both,All ages,Child underweight,Rate,2002,2.020305448479177,2.9935651565945163,1.1848420930255776
Summary exposure value,Paraguay,Both,Age-standardized,Child underweight,Rate,2002,2.018875997971006,2.9895541142580244,1.184620686469968
Summary exposure value,Paraguay,Both,All ages,Smoking,Rate,2002,12.608673284731719,14.792654610090967,10.589877062032107
Summary exposure value,Paraguay,Both,Age-standardized,Smoking,Rate,2002,13.591907919565871,15.955394957840166,11.493827116488445
Summary exposure value,Paraguay,Both,All ages,Alcohol use,Rate,2002,10.504496810133563,13.972844448142899,7.541990344056458
Summary exposure value,Paraguay,Both,Age-standardized,Alcohol use,Rate,2002,11.075378940546356,14.77969278847732,7.981365637567399
Summary exposure value,Paraguay,Both,All ages,High fasting plasma glucose,Rate,2002,7.046437962886086,7.975961777738913,6.10174567112722
Summary exposure value,Paraguay,Both,Age-standardized,High fasting plasma glucose,Rate,2002,8.38273101259443,9.47478139008554,7.289731194147662
Summary exposure value,Paraguay,Both,All ages,High systolic blood pressure,Rate,2002,24.72666786111457,28.78568401546591,21.02141436685908
Summary exposure value,Paraguay,Both,Age-standardized,High systolic blood pressure,Rate,2002,27.653756422758157,31.796612436919524,23.84658363795309
Summary exposure value,Paraguay,Both,All ages,High body-mass index,Rate,2002,20.038770804856185,26.0112175469486,15.770819633861343
Summary exposure value,Paraguay,Both,Age-standardized,High body-mass index,Rate,2002,21.03349528340115,27.92232033622573,16.107690494891195
Summary exposure value,Paraguay,Both,All ages,Diet high in sugar-sweetened beverages,Rate,2002,25.154901098150813,39.30478619204613,15.860162376702858
Summary exposure value,Paraguay,Both,Age-standardized,Diet high in sugar-sweetened beverages,Rate,2002,25.223973360112346,38.94090031292348,16.25524894397595
Summary exposure value,Paraguay,Both,All ages,Diet high in sodium,Rate,2002,28.79257526097449,53.78333847886913,6.342350975319548
Summary exposure value,Paraguay,Both,Age-standardized,Diet high in sodium,Rate,2002,28.64331127625375,53.501790981887375,6.257427756114385
Summary exposure value,Paraguay,Both,All ages,Low physical activity,Rate,2002,1.6333195865959418,3.686971221593743,0.6770712091379678
Summary exposure value,Paraguay,Both,Age-standardized,Low physical activity,Rate,2002,1.821993959716084,3.778773196706252,0.8052107615429429
Summary exposure value,Paraguay,Both,All ages,Non-exclusive breastfeeding,Rate,2002,24.008713354413878,33.92678056189502,16.520829179274195
Summary exposure value,Paraguay,Both,Age-standardized,Non-exclusive breastfeeding,Rate,2002,24.01715580103365,33.93876585045283,16.526665480321583
Summary exposure value,Paraguay,Both,All ages,Discontinued breastfeeding,Rate,2002,17.985107554332007,18.939437210130126,17.030662386904964
Summary exposure value,Paraguay,Both,Age-standardized,Discontinued breastfeeding,Rate,2002,17.985977607259024,18.94843912128418,17.0243170094692
Summary exposure value,Paraguay,Both,All ages,Ambient particulate matter pollution,Rate,2004,9.156628895266564,14.447527452555885,5.400574502390109
Summary exposure value,Paraguay,Both,Age-standardized,Ambient particulate matter pollution,Rate,2004,9.35949860807572,14.855396038061627,5.430226837590974
Summary exposure value,Paraguay,Both,All ages,Household air pollution from solid fuels,Rate,2004,17.259557414120742,28.958660641359895,9.432489766808267
Summary exposure value,Paraguay,Both,Age-standardized,Household air pollution from solid fuels,Rate,2004,18.325015175725316,29.21577728557654,10.507594108009224
Summary exposure value,Paraguay,Both,All ages,Child underweight,Rate,2004,2.1369571698131584,3.181368542744418,1.2537045607827093
Summary exposure value,Paraguay,Both,Age-standardized,Child underweight,Rate,2004,2.135269044748707,3.1787215734513117,1.2535689057419692
Summary exposure value,Paraguay,Both,All ages,Smoking,Rate,2004,12.398567788890361,14.57815308240113,10.387182574574112
Summary exposure value,Paraguay,Both,Age-standardized,Smoking,Rate,2004,13.29777654553933,15.572404366948126,11.240145376859974
Summary exposure value,Paraguay,Both,All ages,Alcohol use,Rate,2004,10.30088648780996,13.773253573957886,7.399401667126271
Summary exposure value,Paraguay,Both,Age-standardized,Alcohol use,Rate,2004,10.73953395769124,14.352933134640756,7.710237606182893
Summary exposure value,Paraguay,Both,All ages,High fasting plasma glucose,Rate,2004,8.05613820710017,9.237324088887911,6.984102913476301
Summary exposure value,Paraguay,Both,Age-standardized,High fasting plasma glucose,Rate,2004,9.588861365464679,10.960673263545853,8.30220463688195
Summary exposure value,Paraguay,Both,All ages,High systolic blood pressure,Rate,2004,25.06468749588669,29.483266087506284,21.15630193533513
Summary exposure value,Paraguay,Both,Age-standardized,High systolic blood pressure,Rate,2004,27.866629579855264,32.387343762802125,23.754768062816893
Summary exposure value,Paraguay,Both,All ages,High body-mass index,Rate,2004,21.115482291207705,27.34378756353969,16.686774786433787
Summary exposure value,Paraguay,Both,Age-standardized,High body-mass index,Rate,2004,22.005372267159647,28.910005486374203,16.924909642122074
Summary exposure value,Paraguay,Both,All ages,Diet high in sugar-sweetened beverages,Rate,2004,25.295014394190858,39.681907972866284,15.975744380297352
Summary exposure value,Paraguay,Both,Age-standardized,Diet high in sugar-sweetened beverages,Rate,2004,25.353203371029792,39.526160191658235,16.301252468636665
Summary exposure value,Paraguay,Both,All ages,Diet high in sodium,Rate,2004,28.74445706538429,53.66659196311166,6.4591139104598
Summary exposure value,Paraguay,Both,Age-standardized,Diet high in sodium,Rate,2004,28.591814756030182,53.56305051830657,6.341937163211203
Summary exposure value,Paraguay,Both,All ages,Low physical activity,Rate,2004,1.6579915440622977,3.726422312154283,0.6919970358457104
Summary exposure value,Paraguay,Both,Age-standardized,Low physical activity,Rate,2004,1.84465764111305,3.805823331790031,0.8122111264816558
Summary exposure value,Paraguay,Both,All ages,Non-exclusive breastfeeding,Rate,2004,22.433864456356314,31.339938787877824,15.621335927424997
Summary exposure value,Paraguay,Both,Age-standardized,Non-exclusive breastfeeding,Rate,2004,22.439678856259622,31.34807143817237,15.625389632286746
Summary exposure value,Paraguay,Both,All ages,Discontinued breastfeeding,Rate,2004,18.113539349514806,18.799904669977106,17.450827472834092
Summary exposure value,Paraguay,Both,Age-standardized,Discontinued breastfeeding,Rate,2004,18.10695614867097,18.799354522808624,17.442324100039393
Summary exposure value,Paraguay,Both,All ages,Ambient particulate matter pollution,Rate,2006,9.315489823698178,14.195237286509322,5.769928068350904
Summary exposure value,Paraguay,Both,Age-standardized,Ambient particulate matter pollution,Rate,2006,9.52793267750446,14.456714969967907,5.83553240226348
Summary exposure value,Paraguay,Both,All ages,Household air pollution from solid fuels,Rate,2006,16.246289153173006,27.46793628563434,8.671433839016608
Summary exposure value,Paraguay,Both,Age-standardized,Household air pollution from solid fuels,Rate,2006,17.198044806287715,27.61903240758501,9.754718600762356
Summary exposure value,Paraguay,Both,All ages,Child underweight,Rate,2006,2.1037480879822623,3.1311872055106953,1.226236394401797
Summary exposure value,Paraguay,Both,Age-standardized,Child underweight,Rate,2006,2.102472999096018,3.1291367472197087,1.2261885949948506
Summary exposure value,Paraguay,Both,All ages,Smoking,Rate,2006,12.134952667321793,14.31913477212575,10.158787876884203
Summary exposure value,Paraguay,Both,Age-standardized,Smoking,Rate,2006,12.963624717520622,15.240079766040845,10.9258259722232
Summary exposure value,Paraguay,Both,All ages,Alcohol use,Rate,2006,10.22556203444472,13.705054245839435,7.250879421536655
Summary exposure value,Paraguay,Both,Age-standardized,Alcohol use,Rate,2006,10.546396101067677,14.131442174763665,7.487129198700436
Summary exposure value,Paraguay,Both,All ages,High fasting plasma glucose,Rate,2006,8.20836754182529,9.405424558200597,7.125559245627969
Summary exposure value,Paraguay,Both,Age-standardized,High fasting plasma glucose,Rate,2006,9.745673058944442,11.186876076655256,8.44949265341394
Summary exposure value,Paraguay,Both,All ages,High systolic blood pressure,Rate,2006,25.343412132126765,30.30734744337883,21.218578201698016
Summary exposure value,Paraguay,Both,Age-standardized,High systolic blood pressure,Rate,2006,28.0681957437793,32.89238901252302,23.77117550374341
Summary exposure value,Paraguay,Both,All ages,High body-mass index,Rate,2006,22.034914112641566,28.32003531834566,17.520913229430054
Summary exposure value,Paraguay,Both,Age-standardized,High body-mass index,Rate,2006,22.82479195196776,29.711544915208666,17.751891839324184
Summary exposure value,Paraguay,Both,All ages,Diet high in sugar-sweetened beverages,Rate,2006,25.446356239617725,40.21992671134948,15.904446161592748
Summary exposure value,Paraguay,Both,Age-standardized,Diet high in sugar-sweetened beverages,Rate,2006,25.48175424305525,39.96482171656211,16.21329705965394
Summary exposure value,Paraguay,Both,All ages,Diet high in sodium,Rate,2006,28.71408937529677,54.066547192271265,6.435948724654393
Summary exposure value,Paraguay,Both,Age-standardized,Diet high in sodium,Rate,2006,28.553861310900665,53.64710744126169,6.289249352347595
Summary exposure value,Paraguay,Both,All ages,Low physical activity,Rate,2006,1.6837699019556573,3.7469538704455188,0.7043559179199008
Summary exposure value,Paraguay,Both,Age-standardized,Low physical activity,Rate,2006,1.870841922264256,3.865273670101446,0.83066536247163
Summary exposure value,Paraguay,Both,All ages,Non-exclusive breastfeeding,Rate,2006,21.89823647180985,30.26191033789278,15.292188857485764
Summary exposure value,Paraguay,Both,Age-standardized,Non-exclusive breastfeeding,Rate,2006,21.902911360210133,30.268378830583508,15.295457567581906
Summary exposure value,Paraguay,Both,All ages,Discontinued breastfeeding,Rate,2006,17.936946279135903,18.765673506325687,17.157967031127935
Summary exposure value,Paraguay,Both,Age-standardized,Discontinued breastfeeding,Rate,2006,17.929621997626185,18.7698475388936,17.150701934653128
Summary exposure value,Paraguay,Both,All ages,Ambient particulate matter pollution,Rate,1990,7.40683605967411,14.307903214782906,3.2086564369755544
Summary exposure value,Paraguay,Both,Age-standardized,Ambient particulate matter pollution,Rate,1990,7.444744188327783,14.282717973678638,3.166655887760887
Summary exposure value,Paraguay,Both,All ages,Household air pollution from solid fuels,Rate,1990,25.73133123177822,42.119644102937634,14.526990822965347
Summary exposure value,Paraguay,Both,Age-standardized,Household air pollution from solid fuels,Rate,1990,27.0296579872299,41.50822227585297,16.66454212328565
Summary exposure value,Paraguay,Both,All ages,Child underweight,Rate,1990,1.5697159098343954,2.2272884817971375,0.9858817819114428
Summary exposure value,Paraguay,Both,Age-standardized,Child underweight,Rate,1990,1.5700579954714022,2.2276337033665388,0.9863035656671857
Summary exposure value,Paraguay,Both,All ages,Smoking,Rate,1990,13.622208753883895,15.931947916317865,11.554722515379286
Summary exposure value,Paraguay,Both,Age-standardized,Smoking,Rate,1990,14.83926509061339,17.263326128188726,12.673307278157534
Summary exposure value,Paraguay,Both,All ages,Alcohol use,Rate,1990,10.482123538423513,13.999699498656506,7.613203335094393
Summary exposure value,Paraguay,Both,Age-standardized,Alcohol use,Rate,1990,11.519579512453431,15.31284894907505,8.426417494637342
Summary exposure value,Paraguay,Both,All ages,High fasting plasma glucose,Rate,1990,5.430450600205869,6.227402967077589,4.697446558354256
Summary exposure value,Paraguay,Both,Age-standardized,High fasting plasma glucose,Rate,1990,6.633975194517372,7.561669592254221,5.739759650999552
Summary exposure value,Paraguay,Both,All ages,High systolic blood pressure,Rate,1990,22.368039621157934,24.78046132487719,19.84508781931881
Summary exposure value,Paraguay,Both,Age-standardized,High systolic blood pressure,Rate,1990,26.208375821815505,28.78493978284561,23.366050090786675
Summary exposure value,Paraguay,Both,All ages,High body-mass index,Rate,1990,15.535022633071224,20.99315543194107,11.51000962365346
Summary exposure value,Paraguay,Both,Age-standardized,High body-mass index,Rate,1990,16.648313055969933,23.07914964541336,11.916194734913114
Summary exposure value,Paraguay,Both,All ages,Diet high in sugar-sweetened beverages,Rate,1990,24.6056586934974,38.08432043528243,14.638273151410536
Summary exposure value,Paraguay,Both,Age-standardized,Diet high in sugar-sweetened beverages,Rate,1990,24.447929940221922,38.38454189342735,15.068070378458145
Summary exposure value,Paraguay,Both,All ages,Diet high in sodium,Rate,1990,29.426131918722465,54.9160208098172,5.7065803894214095
Summary exposure value,Paraguay,Both,Age-standardized,Diet high in sodium,Rate,1990,29.283556219214063,54.57438244583223,5.671252854782303
Summary exposure value,Paraguay,Both,All ages,Low physical activity,Rate,1990,1.722343702640972,3.9566211908538236,0.6360719051566898
Summary exposure value,Paraguay,Both,Age-standardized,Low physical activity,Rate,1990,1.890235990688372,4.017417175937774,0.7679910706320627
Summary exposure value,Paraguay,Both,All ages,Non-exclusive breastfeeding,Rate,1990,28.146365961473208,40.7285633326426,18.533058373096775
Summary exposure value,Paraguay,Both,Age-standardized,Non-exclusive breastfeeding,Rate,1990,28.153543879619363,40.73120187068121,18.537911423874615
Summary exposure value,Paraguay,Both,All ages,Discontinued breastfeeding,Rate,1990,18.28875020437732,18.92209951724296,17.67562370371968
Summary exposure value,Paraguay,Both,Age-standardized,Discontinued breastfeeding,Rate,1990,18.287957828156202,18.919498550703665,17.672205637243916
Summary exposure value,Venezuela (Bolivarian Republic of),Both,All ages,Diet high in sodium,Rate,2004,39.2308663603758,62.91641281286229,11.329620613276402
Summary exposure value,Venezuela (Bolivarian Republic of),Both,Age-standardized,Diet high in sodium,Rate,2004,38.44426474289509,62.138784806594394,10.990160564059401
Summary exposure value,Venezuela (Bolivarian Republic of),Both,All ages,Low physical activity,Rate,2004,1.18380944335879,3.4175909641610795,0.420781798708506
Summary exposure value,Venezuela (Bolivarian Republic of),Both,Age-standardized,Low physical activity,Rate,2004,1.2460301527008002,3.2854393106340396,0.47643859211644496
Summary exposure value,Venezuela (Bolivarian Republic of),Both,All ages,Non-exclusive breastfeeding,Rate,2004,30.0170481263633,41.6328050967894,20.7640208682857
Summary exposure value,Venezuela (Bolivarian Republic of),Both,Age-standardized,Non-exclusive breastfeeding,Rate,2004,29.956502938832102,41.606367831671506,20.7213098611316
Summary exposure value,Venezuela (Bolivarian Republic of),Both,All ages,Discontinued breastfeeding,Rate,2004,13.3597127737101,15.045809009523598,11.690980190945899
Summary exposure value,Venezuela (Bolivarian Republic of),Both,Age-standardized,Discontinued breastfeeding,Rate,2004,13.3835276303781,15.0545487022823,11.7282430856294
Summary exposure value,Peru,Both,All ages,Non-exclusive breastfeeding,Rate,1990,18.619532237248,27.888702992974302,11.8116810450492
Summary exposure value,Peru,Both,Age-standardized,Non-exclusive breastfeeding,Rate,1990,18.614588687782803,27.8812857651069,11.8085396322044
Summary exposure value,Peru,Both,All ages,Discontinued breastfeeding,Rate,1990,12.9742514853465,13.439788727227,12.603938774740001
Summary exposure value,Peru,Both,Age-standardized,Discontinued breastfeeding,Rate,1990,12.9907605040122,13.452735636896199,12.6165354415565
Summary exposure value,Peru,Both,All ages,Child wasting,Rate,1990,0.659572476540838,0.854497075310062,0.47566795676361895
Summary exposure value,Peru,Both,Age-standardized,Child wasting,Rate,1990,0.658530687097225,0.853190478327844,0.474935166559549
Summary exposure value,Peru,Both,All ages,Child stunting,Rate,1990,22.164092103780998,25.0853025024226,15.539870045725902
Summary exposure value,Peru,Both,Age-standardized,Child stunting,Rate,1990,22.2698054388777,25.1923902093575,15.614831849233202
Summary exposure value,Peru,Both,All ages,Short gestation,Rate,1990,10.3609659510535,13.6699368405373,7.926135141816889
Summary exposure value,Peru,Both,Age-standardized,Short gestation,Rate,1990,10.357643060266499,13.671608145868902,7.9213548445115896
Summary exposure value,Peru,Both,All ages,Low birth weight,Rate,1990,6.52673674316733,8.26790570072445,5.23079578108048
Summary exposure value,Peru,Both,Age-standardized,Low birth weight,Rate,1990,6.5256146739159995,8.267509246917701,5.229548964446201
Summary exposure value,Peru,Both,All ages,High LDL cholesterol,Rate,1990,29.7598432689062,33.4992579820334,26.3908397087819
Summary exposure value,Peru,Both,Age-standardized,High LDL cholesterol,Rate,1990,31.280515096427003,34.7603435925491,28.030423343253197
Summary exposure value,Venezuela (Bolivarian Republic of),Both,All ages,Child wasting,Rate,2004,2.2897362174101596,2.81062035205094,1.7758463095326402
Summary exposure value,Venezuela (Bolivarian Republic of),Both,Age-standardized,Child wasting,Rate,2004,2.2617426272409697,2.7763087310529797,1.75239056891652
Summary exposure value,Venezuela (Bolivarian Republic of),Both,All ages,Child stunting,Rate,2004,11.0634691026887,13.159381623980398,7.69131744787684
Summary exposure value,Venezuela (Bolivarian Republic of),Both,Age-standardized,Child stunting,Rate,2004,11.113498574516601,13.218935171336302,7.72642510623718
Summary exposure value,Venezuela (Bolivarian Republic of),Both,All ages,Short gestation,Rate,2004,12.7274416570759,14.097311330845901,11.4473231049115
Summary exposure value,Venezuela (Bolivarian Republic of),Both,Age-standardized,Short gestation,Rate,2004,12.727735884857402,14.097526063383201,11.4476380416364
Summary exposure value,Venezuela (Bolivarian Republic of),Both,All ages,Low birth weight,Rate,2004,8.72128555234251,9.50017586041915,7.991463223116579
Summary exposure value,Venezuela (Bolivarian Republic of),Both,Age-standardized,Low birth weight,Rate,2004,8.721394747009729,9.50024239310729,7.991603092767149
Summary exposure value,Venezuela (Bolivarian Republic of),Both,All ages,High LDL cholesterol,Rate,2004,26.611886361835303,30.019677743916496,23.3804367297094
Summary exposure value,Venezuela (Bolivarian Republic of),Both,Age-standardized,High LDL cholesterol,Rate,2004,28.014543786278495,31.281856740661496,24.80109566652
Summary exposure value,Paraguay,Both,All ages,Child wasting,Rate,2004,0.7703268159786738,0.983453955864069,0.5761615211436261
Summary exposure value,Paraguay,Both,Age-standardized,Child wasting,Rate,2004,0.7771809788018745,0.9916811753922852,0.5824195610212057
Summary exposure value,Paraguay,Both,All ages,Child stunting,Rate,2004,5.682720056870543,7.773129003713115,3.3120181894532066
Summary exposure value,Paraguay,Both,Age-standardized,Child stunting,Rate,2004,5.687044750667457,7.7689605188339135,3.3188872050730662
Summary exposure value,Paraguay,Both,All ages,Short gestation,Rate,1994,11.962006844660774,13.456999899634695,10.683731754793484
Summary exposure value,Paraguay,Both,Age-standardized,Short gestation,Rate,1994,11.962900780213396,13.45737635880216,10.684728316552418
Summary exposure value,Paraguay,Both,All ages,Low birth weight,Rate,1994,6.876800684866806,7.631331891853865,6.215153787758224
Summary exposure value,Paraguay,Both,Age-standardized,Low birth weight,Rate,1994,6.877100776495121,7.6315141482512905,6.215606893669112
Summary exposure value,Paraguay,Both,All ages,High LDL cholesterol,Rate,1994,37.838008444254775,41.44938160800349,34.433166091274906
Summary exposure value,Paraguay,Both,Age-standardized,High LDL cholesterol,Rate,1994,39.38736766138121,42.75386178431698,36.066670351223316
Summary exposure value,Paraguay,Both,All ages,Short gestation,Rate,1998,12.24651665019022,13.549724815551606,11.090006309326887
Summary exposure value,Paraguay,Both,Age-standardized,Short gestation,Rate,1998,12.247760921287611,13.550816549585745,11.090943500870388
Summary exposure value,Paraguay,Both,All ages,Low birth weight,Rate,1998,6.67471081347713,7.283363000664345,6.087456072956099
Summary exposure value,Paraguay,Both,Age-standardized,Low birth weight,Rate,1998,6.675135982151234,7.283497566890403,6.088122712793635
Summary exposure value,Paraguay,Both,All ages,High LDL cholesterol,Rate,1998,38.77015511605481,42.26867142931424,35.30647750612872
Summary exposure value,Paraguay,Both,Age-standardized,High LDL cholesterol,Rate,1998,40.20680871601462,43.694846096840564,36.86422402737814
Summary exposure value,Bolivia (Plurinational State of),Both,All ages,Child underweight,Rate,2003,3.08145115833195,4.11364642060875,2.07415521464891
Summary exposure value,Bolivia (Plurinational State of),Both,Age-standardized,Child underweight,Rate,2003,3.08210928066741,4.11696467742016,2.07330630664245
Summary exposure value,Bolivia (Plurinational State of),Both,All ages,Smoking,Rate,2003,3.99715967985087,4.86891068549322,3.2818435727733997
Summary exposure value,Bolivia (Plurinational State of),Both,Age-standardized,Smoking,Rate,2003,4.3697046776514705,5.32228933204141,3.5836157547030902
Summary exposure value,Bolivia (Plurinational State of),Both,All ages,Alcohol use,Rate,2003,5.43960840176689,8.29336026032982,3.41520038882097
Summary exposure value,Bolivia (Plurinational State of),Both,Age-standardized,Alcohol use,Rate,2003,5.97558004015613,9.160547556572519,3.7637152046091
Summary exposure value,Bolivia (Plurinational State of),Both,All ages,High fasting plasma glucose,Rate,2003,6.89835018386623,7.89032535384023,5.95126883997557
Summary exposure value,Bolivia (Plurinational State of),Both,Age-standardized,High fasting plasma glucose,Rate,2003,8.351504387569971,9.54060940052225,7.20659446808955
Summary exposure value,Bolivia (Plurinational State of),Both,All ages,High systolic blood pressure,Rate,2003,10.897392553136502,13.7354244897616,8.35362590398035
Summary exposure value,Bolivia (Plurinational State of),Both,Age-standardized,High systolic blood pressure,Rate,2003,12.624168382816697,15.7201732271355,9.90795428654262
Summary exposure value,Bolivia (Plurinational State of),Both,All ages,High body-mass index,Rate,2003,20.9682884335256,27.0069852987991,16.173289948153304
