measure,location,sex,age,rei,metric,year,val,upper,lower
Summary exposure value,Suriname,Both,Age-standardized,High fasting plasma glucose,Rate,2015,26.859869704900103,30.606000731629017,20.239661360645588
Summary exposure value,Suriname,Both,Age-standardized,High systolic blood pressure,Rate,2015,23.650853168873482,33.62538289382684,15.59237264305598
Summary exposure value,Suriname,Both,Age-standardized,High body-mass index,Rate,2015,19.75408596017981,23.415805704096098,16.928227126403588
Summary exposure value,Suriname,Both,Age-standardized,Diet low in fruits,Rate,2015,34.816172096299866,37.31361884466355,30.03774196916918
Summary exposure value,Suriname,Both,Age-standardized,Diet low in whole grains,Rate,2015,42.234651599522024,48.96851482214531,34.77888215329114
Summary exposure value,Suriname,Both,Age-standardized,Diet high in red meat,Rate,2015,15.35348341952027,20.35999835007784,0.0
Summary exposure value,Suriname,Both,Age-standardized,Diet high in processed meat,Rate,2015,9.420826810243591,10.47924904641172,7.59274500822643
Summary exposure value,Suriname,Both,Age-standardized,Diet high in sugar-sweetened beverages,Rate,2015,22.56649953769389,29.44682941836997,17.23522902403874
Summary exposure value,Ecuador,Both,Age-standardized,Diet high in red meat,Rate,2012,33.726712620347946,48.29598709858977,0.0
Summary exposure value,Ecuador,Both,Age-standardized,Diet high in processed meat,Rate,2012,11.071587661843541,12.14243927081516,8.782754328246071
Summary exposure value,Ecuador,Both,Age-standardized,Diet high in sugar-sweetened beverages,Rate,2012,32.591706785086686,36.38797532519269,26.68791031784651
Summary exposure value,Ecuador,Both,Age-standardized,Low physical activity,Rate,2012,17.13490785150385,21.88445961228242,12.84631645261661
Summary exposure value,Ecuador,Both,Age-standardized,Diet high in red meat,Rate,2019,35.6687469497532,51.22356987147101,0.0
Summary exposure value,Ecuador,Both,Age-standardized,Diet high in processed meat,Rate,2019,11.38265010112097,12.48787730075106,8.957550460736801
Summary exposure value,Ecuador,Both,Age-standardized,Diet high in sugar-sweetened beverages,Rate,2019,36.06924052866053,41.39758186867726,29.68497811360305
Summary exposure value,Ecuador,Both,Age-standardized,Low physical activity,Rate,2019,17.96867798209145,23.208794023609798,13.106494604570779
Summary exposure value,Ecuador,Both,Age-standardized,Diet high in red meat,Rate,2014,34.52087346845661,49.38340419447325,0.0
Summary exposure value,Ecuador,Both,Age-standardized,Diet high in processed meat,Rate,2014,11.1694438256284,12.22550373851686,8.86865310071749
Summary exposure value,Ecuador,Both,Age-standardized,Diet high in sugar-sweetened beverages,Rate,2014,33.69532240865676,37.58602778100182,27.87396113213474
Summary exposure value,Ecuador,Both,Age-standardized,Low physical activity,Rate,2014,17.308565321260367,22.11336700057607,12.84050286545268
Summary exposure value,Ecuador,Both,Age-standardized,Diet high in red meat,Rate,2017,35.3721493043904,50.73064400122885,0.0
Summary exposure value,Ecuador,Both,Age-standardized,Diet high in processed meat,Rate,2017,11.31108249584717,12.345304120947729,8.97247146789479
Summary exposure value,Ecuador,Both,Age-standardized,Diet high in sugar-sweetened beverages,Rate,2017,35.21238787119591,40.18123556175925,29.049094714953327
Summary exposure value,Ecuador,Both,Age-standardized,Low physical activity,Rate,2017,17.74861788609273,22.882607641119858,13.08207404807169
Summary exposure value,Suriname,Both,Age-standardized,Low physical activity,Rate,2015,31.09805937880288,36.64827673715635,25.38119339969265
Summary exposure value,Ecuador,Both,Age-standardized,Smoking,Rate,2015,7.883279687085371,8.48293326233636,7.262770399307151
Summary exposure value,Ecuador,Both,Age-standardized,High fasting plasma glucose,Rate,2015,15.397506137566861,17.39198350222087,11.971309079799939
Summary exposure value,Ecuador,Both,Age-standardized,High systolic blood pressure,Rate,2015,22.3969518138149,32.12113986930445,14.93739931578827
Summary exposure value,Ecuador,Both,Age-standardized,High body-mass index,Rate,2015,33.07546806678262,36.93103759215491,28.215986901753208
Summary exposure value,Ecuador,Both,Age-standardized,Diet low in fruits,Rate,2015,18.35601978896259,21.27368971290711,15.006172101008012
Summary exposure value,Ecuador,Both,Age-standardized,Diet low in whole grains,Rate,2015,47.40715592995003,53.61089382420401,39.28943143729723
Summary exposure value,Chile,Both,Age-standardized,High systolic blood pressure,Rate,1999,34.10714978013062,45.59106478005433,24.676216303339398
Summary exposure value,Chile,Both,Age-standardized,High body-mass index,Rate,1999,29.72088084034307,35.06077699954198,24.85320508042678
Summary exposure value,Chile,Both,Age-standardized,Diet low in fruits,Rate,1999,37.57240738661797,40.150533912264954,31.97849070062405
Summary exposure value,Chile,Both,Age-standardized,Diet low in whole grains,Rate,1999,56.09105289353224,62.31863031518976,45.34065378842998
Summary exposure value,Chile,Both,Age-standardized,Diet high in red meat,Rate,1999,38.56165946845312,54.72725968040459,0.0
Summary exposure value,Chile,Both,Age-standardized,Diet high in processed meat,Rate,1999,30.63671048670314,32.69376745701774,23.13017989620019
Summary exposure value,Chile,Both,Age-standardized,Diet high in sugar-sweetened beverages,Rate,1999,30.866175328519812,34.773982436498144,24.456738752016268
Summary exposure value,Chile,Both,Age-standardized,Low physical activity,Rate,1999,15.801019035302849,19.94033396659807,11.99003576900523
Summary exposure value,Ecuador,Both,Age-standardized,Diet high in red meat,Rate,2020,35.73599445413011,51.29678348039506,0.0
Summary exposure value,Ecuador,Both,Age-standardized,Diet high in processed meat,Rate,2020,11.402426569511109,12.53620014609457,9.056202823026439
Summary exposure value,Ecuador,Both,Age-standardized,Diet high in sugar-sweetened beverages,Rate,2020,36.44453918075445,42.01951905409495,29.83295599104409
Summary exposure value,Ecuador,Both,Age-standardized,Low physical activity,Rate,2020,18.038400317901353,23.19407642383362,13.04598050157017
Summary exposure value,Uruguay,Both,Age-standardized,Diet low in fruits,Rate,1999,32.34102686703855,34.71355427845037,25.90675022476224
Summary exposure value,Uruguay,Both,Age-standardized,Diet low in whole grains,Rate,1999,52.4315669418495,57.64676740743818,41.84996442271431
Summary exposure value,Uruguay,Both,Age-standardized,Diet high in red meat,Rate,1999,54.19357818184615,73.11124552413797,0.0
Summary exposure value,Uruguay,Both,Age-standardized,Diet high in processed meat,Rate,1999,24.91216392325553,27.507832659855957,18.53597991198954
Summary exposure value,Uruguay,Both,Age-standardized,Diet high in sugar-sweetened beverages,Rate,1999,32.30305929509309,38.09292520082171,23.76414038974232
Summary exposure value,Uruguay,Both,Age-standardized,Low physical activity,Rate,1999,16.396522418252122,19.791360599269158,13.03631179492517
Summary exposure value,Ecuador,Both,Age-standardized,Diet high in red meat,Rate,2015,34.84081128774401,49.99921708949827,0.0
Summary exposure value,Ecuador,Both,Age-standardized,Diet high in processed meat,Rate,2015,11.2108562024003,12.2544184942697,8.861477629795681
Summary exposure value,Ecuador,Both,Age-standardized,Diet high in sugar-sweetened beverages,Rate,2015,34.20163949069477,38.374002198825494,28.428334588765917
Summary exposure value,Ecuador,Both,Age-standardized,Low physical activity,Rate,2015,17.41126712038252,22.30094193359489,12.842416469344201
Summary exposure value,Paraguay,Both,Age-standardized,Smoking,Rate,1996,21.45361135361027,23.4942004033218,19.80042427361564
Summary exposure value,Paraguay,Both,Age-standardized,High fasting plasma glucose,Rate,1996,10.28057401145374,12.12175680421744,7.6283925202488
Summary exposure value,Paraguay,Both,Age-standardized,High systolic blood pressure,Rate,1996,35.6377445472829,48.27741299878075,25.630612188410367
Summary exposure value,Paraguay,Both,Age-standardized,High body-mass index,Rate,1996,20.53000142270201,24.77123715760186,17.60338491861797
Summary exposure value,Paraguay,Both,Age-standardized,Diet low in fruits,Rate,1996,26.71322948252265,29.16637169402015,22.48930386936829
Summary exposure value,Paraguay,Both,Age-standardized,Diet low in whole grains,Rate,1996,37.71825922129171,42.69733278445924,31.37319827053084
Summary exposure value,Paraguay,Both,Age-standardized,Diet high in red meat,Rate,1996,57.00596602582916,76.35596206591099,0.0
Summary exposure value,Paraguay,Both,Age-standardized,Diet high in processed meat,Rate,1996,9.12676031205365,10.29169510118763,7.25217398227134
Summary exposure value,Paraguay,Both,Age-standardized,Diet high in sugar-sweetened beverages,Rate,1996,12.82063353198314,15.776648776628399,10.15657214123897
Summary exposure value,Paraguay,Both,Age-standardized,Low physical activity,Rate,1996,14.24151387248279,18.00819080340949,10.84660833985498
Summary exposure value,Uruguay,Both,Age-standardized,Smoking,Rate,1999,28.0037483241344,29.6153233201785,26.46007954465771
Summary exposure value,Uruguay,Both,Age-standardized,High fasting plasma glucose,Rate,1999,7.77075994981592,9.058093830087929,5.9127602397592005
Summary exposure value,Uruguay,Both,Age-standardized,High systolic blood pressure,Rate,1999,33.104787240961755,46.993473462798505,21.70121297753333
Summary exposure value,Uruguay,Both,Age-standardized,High body-mass index,Rate,1999,23.66688274797735,27.899369924160723,20.479477255650778
Summary exposure value,Uruguay,Both,Age-standardized,Smoking,Rate,1996,27.53626470490514,29.37002997721443,25.860291165881534
Summary exposure value,Uruguay,Both,Age-standardized,High fasting plasma glucose,Rate,1996,7.28455580407245,8.473464677371979,5.51410509507144
Summary exposure value,Uruguay,Both,Age-standardized,High systolic blood pressure,Rate,1996,32.91316123103686,46.343799157903135,21.685985663411838
Summary exposure value,Uruguay,Both,Age-standardized,High body-mass index,Rate,1996,22.70184646552364,26.77408875922227,19.612264307858503
Summary exposure value,Venezuela (Bolivarian Republic of),Both,Age-standardized,Smoking,Rate,2007,11.44767638828726,12.534967856821819,10.446331603315349
Summary exposure value,Peru,Both,Age-standardized,Smoking,Rate,1998,7.0599446746938295,7.91709187943459,6.27293117792352
Summary exposure value,Peru,Both,Age-standardized,High fasting plasma glucose,Rate,1998,6.1342474329288095,7.273333239530699,4.69888727584314
Summary exposure value,Peru,Both,Age-standardized,High systolic blood pressure,Rate,1998,12.09571782513813,18.65220348641106,7.1723561916222005
Summary exposure value,Peru,Both,Age-standardized,High body-mass index,Rate,1998,22.927988761189972,27.12923033833363,19.84206319561771
Summary exposure value,Peru,Both,Age-standardized,Diet low in fruits,Rate,1998,32.06568102132927,34.80313754634375,26.05457628912357
Summary exposure value,Peru,Both,Age-standardized,Diet low in whole grains,Rate,1998,35.34667941538397,39.48626682978883,28.922001007911657
Summary exposure value,Peru,Both,Age-standardized,Diet high in red meat,Rate,1998,16.34834771605192,22.0630594664836,0.0
Summary exposure value,Peru,Both,Age-standardized,Diet high in processed meat,Rate,1998,4.57280921603027,4.78612864389444,3.83184776523946
Summary exposure value,Peru,Both,Age-standardized,Diet high in sugar-sweetened beverages,Rate,1998,10.512728398875911,11.307326283774879,8.44368171904491
Summary exposure value,Peru,Both,Age-standardized,Low physical activity,Rate,1998,13.41486142482843,16.60396516803695,10.27225410402689
Summary exposure value,Brazil,Both,Age-standardized,Smoking,Rate,2009,16.52370011537263,17.45489777512898,15.74221328297432
Summary exposure value,Brazil,Both,Age-standardized,High fasting plasma glucose,Rate,2009,16.016266986050027,18.11304992210958,12.10941010285341
Summary exposure value,Brazil,Both,Age-standardized,High systolic blood pressure,Rate,2009,36.22733703153998,48.52244450263919,25.98468797012506
Summary exposure value,Brazil,Both,Age-standardized,High body-mass index,Rate,2009,25.60037189874808,29.455810043724778,22.76880629583973
Summary exposure value,Brazil,Both,Age-standardized,Diet low in fruits,Rate,2009,26.49208974415616,28.93153780954855,23.373107554949122
Summary exposure value,Brazil,Both,Age-standardized,Diet low in whole grains,Rate,2009,40.64963855249789,46.08182510819792,34.103707706631035
Summary exposure value,Brazil,Both,Age-standardized,Diet high in red meat,Rate,2009,54.86446008660365,73.35681269129786,6.230252372476636e-06
Summary exposure value,Brazil,Both,Age-standardized,Diet high in processed meat,Rate,2009,11.87626335663989,12.54914666322887,9.51729998433345
Summary exposure value,Brazil,Both,Age-standardized,Diet high in sugar-sweetened beverages,Rate,2009,27.09679770943176,28.90089778871831,22.28398474480582
Summary exposure value,Brazil,Both,Age-standardized,Low physical activity,Rate,2009,26.08419276884853,30.845867483303753,21.64085906615079
Summary exposure value,Venezuela (Bolivarian Republic of),Both,Age-standardized,High fasting plasma glucose,Rate,2007,12.981087498066149,14.630148026007511,9.90207350365734
Summary exposure value,Venezuela (Bolivarian Republic of),Both,Age-standardized,High systolic blood pressure,Rate,2007,31.434872774339627,43.412782905042256,21.67426920509972
Summary exposure value,Venezuela (Bolivarian Republic of),Both,Age-standardized,High body-mass index,Rate,2007,29.92914495440115,34.543891464920264,25.06362472902169
Summary exposure value,Venezuela (Bolivarian Republic of),Both,Age-standardized,Diet low in fruits,Rate,2007,29.15127063549502,31.331534848924893,24.94608085668542
Summary exposure value,Venezuela (Bolivarian Republic of),Both,Age-standardized,Diet low in whole grains,Rate,2007,31.92520928796116,37.17470458651473,26.52346898770368
Summary exposure value,Venezuela (Bolivarian Republic of),Both,Age-standardized,Diet high in red meat,Rate,2007,26.428161977793742,38.27221896255152,0.0
Summary exposure value,Venezuela (Bolivarian Republic of),Both,Age-standardized,Diet high in processed meat,Rate,2007,9.61817232972737,10.1795709775705,7.4647756958570595
Summary exposure value,Venezuela (Bolivarian Republic of),Both,Age-standardized,Diet high in sugar-sweetened beverages,Rate,2007,18.18094079190481,19.595339429228968,14.44596974887129
Summary exposure value,Venezuela (Bolivarian Republic of),Both,Age-standardized,Low physical activity,Rate,2007,14.98306549314547,19.38051037868295,10.78938563629029
Summary exposure value,Guyana,Both,Age-standardized,Smoking,Rate,1996,10.43660554245838,11.40998284054507,9.43132059867738
Summary exposure value,Guyana,Both,Age-standardized,High fasting plasma glucose,Rate,1996,20.66952901898748,23.117455520337828,16.27223946337671
Summary exposure value,Guyana,Both,Age-standardized,High systolic blood pressure,Rate,1996,30.079070750461778,43.866192299924364,19.03412944052326
Summary exposure value,Guyana,Both,Age-standardized,High body-mass index,Rate,1996,18.36393322916806,21.68054391029032,15.929347010849149
Summary exposure value,Guyana,Both,Age-standardized,Diet low in fruits,Rate,1996,42.33238502084714,45.4214971449447,36.59643884021942
Summary exposure value,Guyana,Both,Age-standardized,Diet low in whole grains,Rate,1996,39.73386568037484,45.513385682820974,32.93801038545211
Summary exposure value,Guyana,Both,Age-standardized,Diet high in red meat,Rate,1996,11.080969646287329,14.39838530643544,0.0
Summary exposure value,Guyana,Both,Age-standardized,Diet high in processed meat,Rate,1996,8.54624854216194,9.48245425823912,6.87936065399758
Summary exposure value,Guyana,Both,Age-standardized,Diet high in sugar-sweetened beverages,Rate,1996,17.2887636537215,21.84264456147269,13.213187569380949
Summary exposure value,Guyana,Both,Age-standardized,Low physical activity,Rate,1996,20.29027329849962,25.2827884367192,15.81086565194125
Summary exposure value,Peru,Both,Age-standardized,Smoking,Rate,1999,7.1400870527142,8.00178398854384,6.33960279408297
Summary exposure value,Peru,Both,Age-standardized,High fasting plasma glucose,Rate,1999,6.14276780195109,7.28699467030465,4.76041625300543
Summary exposure value,Peru,Both,Age-standardized,High systolic blood pressure,Rate,1999,12.16817950138903,18.555419038170072,7.19115232385971
Summary exposure value,Peru,Both,Age-standardized,High body-mass index,Rate,1999,23.2745801898595,27.57403336647688,20.1167370544999
Summary exposure value,Peru,Both,Age-standardized,Diet low in fruits,Rate,1999,31.75067950706395,34.54531168125,25.852095143172132
Summary exposure value,Peru,Both,Age-standardized,Diet low in whole grains,Rate,1999,35.29600744083416,39.47932527249654,29.00474036783347
Summary exposure value,Peru,Both,Age-standardized,Diet high in red meat,Rate,1999,16.3529100780016,22.00252258367943,0.0
Summary exposure value,Peru,Both,Age-standardized,Diet high in processed meat,Rate,1999,4.58394707978025,4.79532889295557,3.8336986337317103
Summary exposure value,Peru,Both,Age-standardized,Diet high in sugar-sweetened beverages,Rate,1999,10.68490634956483,11.457211282465849,8.54943801659039
Summary exposure value,Peru,Both,Age-standardized,Low physical activity,Rate,1999,13.43725212969466,16.73646873726725,10.329187949383071
Summary exposure value,Brazil,Both,Age-standardized,Smoking,Rate,1998,24.539559108852522,26.08506783579805,23.09022468672602
Summary exposure value,Brazil,Both,Age-standardized,High fasting plasma glucose,Rate,1998,13.56517326774255,15.42439834377366,10.443207625538859
Summary exposure value,Brazil,Both,Age-standardized,High systolic blood pressure,Rate,1998,35.82952418546604,47.612634224752256,25.944207220659386
Summary exposure value,Brazil,Both,Age-standardized,High body-mass index,Rate,1998,20.72095545271237,24.55708621702856,18.182516686155058
Summary exposure value,Brazil,Both,Age-standardized,Diet low in fruits,Rate,1998,28.8402089786288,31.236943417703927,25.63922290375081
Summary exposure value,Brazil,Both,Age-standardized,Diet low in whole grains,Rate,1998,40.77664402678377,46.075827194377375,33.75060881573148
Summary exposure value,Brazil,Both,Age-standardized,Diet high in red meat,Rate,1998,45.63100004870832,62.499326847761985,3.511187975538582e-06
Summary exposure value,Brazil,Both,Age-standardized,Diet high in processed meat,Rate,1998,9.608133632900321,10.25002827720896,7.7080756251412
Summary exposure value,Brazil,Both,Age-standardized,Diet high in sugar-sweetened beverages,Rate,1998,20.9803486054499,22.74211076665134,17.17443744612999
Summary exposure value,Brazil,Both,Age-standardized,Low physical activity,Rate,1998,23.81775455909223,28.069332007830823,19.72585070050259
Summary exposure value,Argentina,Both,Age-standardized,Smoking,Rate,2008,24.23291294620646,25.73702105405301,22.87311123597733
Summary exposure value,Guyana,Both,Age-standardized,Smoking,Rate,1993,10.628519886904849,11.61394424968208,9.637939445578619
Summary exposure value,Guyana,Both,Age-standardized,High fasting plasma glucose,Rate,1993,19.86990072840632,22.28251303248345,15.6471631241613
Summary exposure value,Guyana,Both,Age-standardized,High systolic blood pressure,Rate,1993,29.77403552696479,43.68649250408783,18.468657496670378
Summary exposure value,Guyana,Both,Age-standardized,High body-mass index,Rate,1993,17.60151292384258,20.77890407224049,15.36307526924171
Summary exposure value,Guyana,Both,Age-standardized,Diet low in fruits,Rate,1993,42.41404000693297,45.33887269621615,36.06265271042702
Summary exposure value,Guyana,Both,Age-standardized,Diet low in whole grains,Rate,1993,39.002768671376984,44.5672781725732,32.29873351466727
Summary exposure value,Guyana,Both,Age-standardized,Diet high in red meat,Rate,1993,11.138985227183031,14.42387640811415,0.0
Summary exposure value,Guyana,Both,Age-standardized,Diet high in processed meat,Rate,1993,8.36797370210154,9.26798407908111,6.73163028959957
Summary exposure value,Guyana,Both,Age-standardized,Diet high in sugar-sweetened beverages,Rate,1993,15.527318346063959,19.6952535571437,12.018860804903051
Summary exposure value,Guyana,Both,Age-standardized,Low physical activity,Rate,1993,20.18426737874234,24.94020016517555,15.73448339484911
Summary exposure value,Bolivia (Plurinational State of),Both,Age-standardized,Smoking,Rate,1996,7.20785649847885,7.922954861183561,6.4581612311265
Summary exposure value,Bolivia (Plurinational State of),Both,Age-standardized,High fasting plasma glucose,Rate,1996,9.20051580669895,10.69178919569866,6.84935240211737
Summary exposure value,Bolivia (Plurinational State of),Both,Age-standardized,High systolic blood pressure,Rate,1996,16.56322497268368,26.21367559158201,9.34318081205683
Summary exposure value,Bolivia (Plurinational State of),Both,Age-standardized,High body-mass index,Rate,1996,20.71053599538075,24.3997093268323,18.174194755676538
Summary exposure value,Bolivia (Plurinational State of),Both,Age-standardized,Diet low in fruits,Rate,1996,27.392991478771822,30.03066916333317,22.84436969343291
Summary exposure value,Bolivia (Plurinational State of),Both,Age-standardized,Diet low in whole grains,Rate,1996,42.07047682765756,46.953794891556214,33.929688084306505
Summary exposure value,Bolivia (Plurinational State of),Both,Age-standardized,Diet high in red meat,Rate,1996,30.0858778983898,44.010329624843095,0.0
Summary exposure value,Bolivia (Plurinational State of),Both,Age-standardized,Diet high in processed meat,Rate,1996,4.9866697705249,5.35464372813186,4.15019679194768
Summary exposure value,Bolivia (Plurinational State of),Both,Age-standardized,Diet high in sugar-sweetened beverages,Rate,1996,14.691833431270048,18.36628114234254,11.26830023912582
Summary exposure value,Bolivia (Plurinational State of),Both,Age-standardized,Low physical activity,Rate,1996,13.543609538023421,16.91736647464846,10.18787270159375
Summary exposure value,Colombia,Both,Age-standardized,Smoking,Rate,1996,12.00280613819325,13.192840747868509,10.81575458549548
Summary exposure value,Colombia,Both,Age-standardized,High fasting plasma glucose,Rate,1996,11.01504912058273,12.32211524782384,8.45763681016445
Summary exposure value,Colombia,Both,Age-standardized,High systolic blood pressure,Rate,1996,23.67403432695718,33.11181827748438,15.698069040310811
Summary exposure value,Colombia,Both,Age-standardized,High body-mass index,Rate,1996,16.92238329615909,20.26408116423282,14.78977880818452
Summary exposure value,Colombia,Both,Age-standardized,Diet low in fruits,Rate,1996,26.544689233681712,28.96143137443118,22.20214140326821
Summary exposure value,Colombia,Both,Age-standardized,Diet low in whole grains,Rate,1996,35.678119003447726,40.69901155253936,29.409960458031296
Summary exposure value,Colombia,Both,Age-standardized,Diet high in red meat,Rate,1996,26.47927523899718,38.62522193367085,0.0
Summary exposure value,Colombia,Both,Age-standardized,Diet high in processed meat,Rate,1996,7.58276670131092,8.1037075489853,5.9708610549473695
Summary exposure value,Colombia,Both,Age-standardized,Diet high in sugar-sweetened beverages,Rate,1996,15.79154221135732,17.30503593397523,12.60272745761693
Summary exposure value,Colombia,Both,Age-standardized,Low physical activity,Rate,1996,22.035781170300307,26.43789180250754,17.8062882578269
Summary exposure value,Chile,Both,Age-standardized,Smoking,Rate,2018,21.5686632713861,23.21148265534449,20.13202157919892
Summary exposure value,Chile,Both,Age-standardized,High fasting plasma glucose,Rate,2018,15.194391212646721,17.48199181489031,11.28607570329304
Summary exposure value,Venezuela (Bolivarian Republic of),Both,Age-standardized,Smoking,Rate,1996,13.5913805112547,15.041981261572241,12.28068080761472
Summary exposure value,Venezuela (Bolivarian Republic of),Both,Age-standardized,High fasting plasma glucose,Rate,1996,11.74164029566895,13.35417719706555,8.99070446077399
Summary exposure value,Venezuela (Bolivarian Republic of),Both,Age-standardized,High systolic blood pressure,Rate,1996,46.43853235384703,60.414011609891325,34.04874224853906
Summary exposure value,Venezuela (Bolivarian Republic of),Both,Age-standardized,High body-mass index,Rate,1996,25.566870138671028,30.24205977976736,21.81019412773936
Summary exposure value,Venezuela (Bolivarian Republic of),Both,Age-standardized,Diet low in fruits,Rate,1996,27.38536031727602,29.504672299228517,23.168493289970172
Summary exposure value,Venezuela (Bolivarian Republic of),Both,Age-standardized,Diet low in whole grains,Rate,1996,33.13010728375923,38.25691472687704,27.813587776311522
Summary exposure value,Venezuela (Bolivarian Republic of),Both,Age-standardized,Diet high in red meat,Rate,1996,24.969523694175493,35.98048688817311,0.0
Summary exposure value,Venezuela (Bolivarian Republic of),Both,Age-standardized,Diet high in processed meat,Rate,1996,9.34245727363774,10.021921989817791,7.226082666538069
Summary exposure value,Venezuela (Bolivarian Republic of),Both,Age-standardized,Diet high in sugar-sweetened beverages,Rate,1996,17.9625512515063,19.63853520639639,14.401181359590229
Summary exposure value,Venezuela (Bolivarian Republic of),Both,Age-standardized,Low physical activity,Rate,1996,14.959730461604329,18.68798378941326,10.82886156709036
Summary exposure value,Guyana,Both,Age-standardized,Smoking,Rate,1999,10.33308112867429,11.199261137546241,9.41244047469738
Summary exposure value,Guyana,Both,Age-standardized,High fasting plasma glucose,Rate,1999,21.58744160939144,24.15580294776481,16.74693212041167
Summary exposure value,Guyana,Both,Age-standardized,High systolic blood pressure,Rate,1999,31.51337159739408,45.40262060634926,20.22090471232978
Summary exposure value,Guyana,Both,Age-standardized,High body-mass index,Rate,1999,19.19774945627505,22.54670454301482,16.6408306237916
Summary exposure value,Guyana,Both,Age-standardized,Diet low in fruits,Rate,1999,42.939940014569075,45.965307321586266,37.2083092201295
Summary exposure value,Guyana,Both,Age-standardized,Diet low in whole grains,Rate,1999,40.52879821287315,46.47480941281448,33.546774056033755
Summary exposure value,Guyana,Both,Age-standardized,Diet high in red meat,Rate,1999,10.87978784158215,14.07155241050039,0.0
Summary exposure value,Guyana,Both,Age-standardized,Diet high in processed meat,Rate,1999,8.76002134911763,9.806422933229229,7.048958037319671
Summary exposure value,Guyana,Both,Age-standardized,Diet high in sugar-sweetened beverages,Rate,1999,19.36193641811025,24.32601888811839,14.8403762005643
Summary exposure value,Guyana,Both,Age-standardized,Low physical activity,Rate,1999,20.62828507025447,25.56076900901197,15.86909709370897
Summary exposure value,Argentina,Both,Age-standardized,Smoking,Rate,2002,25.853694836536317,27.86560047123507,24.05049199912136
Summary exposure value,Argentina,Both,Age-standardized,Smoking,Rate,1991,27.191566627631502,29.502676886047553,24.7456600495048
Summary exposure value,Uruguay,Both,Age-standardized,Diet low in fruits,Rate,2008,32.7731831562949,35.09972706175219,26.97630516808724
Summary exposure value,Uruguay,Both,Age-standardized,Diet low in whole grains,Rate,2008,54.86027849890576,60.39566420252426,43.95096625162575
Summary exposure value,Uruguay,Both,Age-standardized,Diet high in red meat,Rate,2008,52.05726193971061,70.2225735415378,0.0
Summary exposure value,Uruguay,Both,Age-standardized,Diet high in processed meat,Rate,2008,25.962387436830557,28.74951250679856,19.2323045741776
Summary exposure value,Uruguay,Both,Age-standardized,Diet high in sugar-sweetened beverages,Rate,2008,36.13399667766965,42.5788588734357,26.96473134824295
Summary exposure value,Uruguay,Both,Age-standardized,Low physical activity,Rate,2008,17.35415707093565,20.95471236894286,13.918103011132072
Summary exposure value,Uruguay,Both,Age-standardized,Diet low in fruits,Rate,2000,32.25845510864063,34.55122714375426,25.82137080129101
Summary exposure value,Uruguay,Both,Age-standardized,Diet low in whole grains,Rate,2000,52.72297994354269,58.084181509138155,42.11842934934253
Summary exposure value,Uruguay,Both,Age-standardized,Diet high in red meat,Rate,2000,54.16112782945417,73.04563528607983,0.0
Summary exposure value,Uruguay,Both,Age-standardized,Diet high in processed meat,Rate,2000,25.02036004658752,27.65927275286376,18.64542238465817
Summary exposure value,Uruguay,Both,Age-standardized,Diet high in sugar-sweetened beverages,Rate,2000,32.80009152039347,38.81105068712724,24.05927228058641
Summary exposure value,Uruguay,Both,Age-standardized,Low physical activity,Rate,2000,16.473016745946108,19.793602423296,13.133345907808891
Summary exposure value,Bolivia (Plurinational State of),Both,Age-standardized,Smoking,Rate,1999,6.8094700395616,7.509568136933329,6.15026384708786
Summary exposure value,Bolivia (Plurinational State of),Both,Age-standardized,High fasting plasma glucose,Rate,1999,9.72785028459611,11.316496063096421,7.33709627328363
Summary exposure value,Bolivia (Plurinational State of),Both,Age-standardized,High systolic blood pressure,Rate,1999,16.69298644168995,26.322661063544313,9.33438319255931
Summary exposure value,Bolivia (Plurinational State of),Both,Age-standardized,High body-mass index,Rate,1999,21.94614634985382,25.8909739885822,19.25102914738913
Summary exposure value,Bolivia (Plurinational State of),Both,Age-standardized,Diet low in fruits,Rate,1999,27.912678726247258,30.626273392236918,23.40290178999743
Summary exposure value,Bolivia (Plurinational State of),Both,Age-standardized,Diet low in whole grains,Rate,1999,41.25144597406904,46.20076045763828,33.37065572459048
Summary exposure value,Bolivia (Plurinational State of),Both,Age-standardized,Diet high in red meat,Rate,1999,30.31023871258946,44.2123152538764,0.0
Summary exposure value,Bolivia (Plurinational State of),Both,Age-standardized,Diet high in processed meat,Rate,1999,5.00596323002101,5.3741386555044794,4.17310056178394
Summary exposure value,Bolivia (Plurinational State of),Both,Age-standardized,Diet high in sugar-sweetened beverages,Rate,1999,15.206503465886831,18.62728962849082,11.559397368083129
Summary exposure value,Bolivia (Plurinational State of),Both,Age-standardized,Low physical activity,Rate,1999,13.593719370855469,16.88102848895025,10.26291614974042
Summary exposure value,Colombia,Both,Age-standardized,Smoking,Rate,1999,11.73804425565556,12.78052384538334,10.6878949317808
Summary exposure value,Colombia,Both,Age-standardized,High fasting plasma glucose,Rate,1999,10.98420847612447,12.24287434155179,8.42410344835285
Summary exposure value,Colombia,Both,Age-standardized,High systolic blood pressure,Rate,1999,23.18529484317138,32.65464546328135,15.24630727957802
Summary exposure value,Colombia,Both,Age-standardized,High body-mass index,Rate,1999,17.921371425477208,21.38880660712168,15.60580033026795
Summary exposure value,Colombia,Both,Age-standardized,Diet low in fruits,Rate,1999,26.2988267107219,28.74674743814322,21.92449877679148
