measure,location,sex,age,cause,rei,metric,year,val,upper,lower
YLDs (Years Lived with Disability),Guyana,Male,40-44 years,All causes,High fasting plasma glucose,Number,1990,109.66231624114168,162.8023592049475,69.69592571600305
YLDs (Years Lived with Disability),Guyana,Female,40-44 years,All causes,High fasting plasma glucose,Number,1990,119.94722017472947,176.37355569439876,76.03670820948074
YLDs (Years Lived with Disability),Guyana,Both,40-44 years,All causes,High fasting plasma glucose,Number,1990,229.60953641587113,340.51958190739737,146.4829359654059
YLDs (Years Lived with Disability),Guyana,Male,40-44 years,All causes,High fasting plasma glucose,Number,2019,234.8455194138135,338.58008888368767,149.04654616379392
YLDs (Years Lived with Disability),Guyana,Female,40-44 years,All causes,High fasting plasma glucose,Number,2019,257.9624072275601,377.2504990761854,161.15567418075764
YLDs (Years Lived with Disability),Guyana,Both,40-44 years,All causes,High fasting plasma glucose,Number,2019,492.80792664137437,713.9956026931387,313.93104026740804
YLDs (Years Lived with Disability),Guyana,Male,45-49 years,All causes,High fasting plasma glucose,Number,1990,145.05893894551104,217.2251078127038,93.53662774567798
YLDs (Years Lived with Disability),Guyana,Female,45-49 years,All causes,High fasting plasma glucose,Number,1990,156.27592930560436,227.47461787583848,100.98866169735575
YLDs (Years Lived with Disability),Guyana,Both,45-49 years,All causes,High fasting plasma glucose,Number,1990,301.33486825111544,444.9873837853962,195.16947744584118
YLDs (Years Lived with Disability),Guyana,Male,45-49 years,All causes,High fasting plasma glucose,Number,2019,380.05320245515867,567.2386525056405,242.99132739684717
YLDs (Years Lived with Disability),Guyana,Female,45-49 years,All causes,High fasting plasma glucose,Number,2019,386.50197914430987,567.7532428556578,246.4733823483848
YLDs (Years Lived with Disability),Guyana,Both,45-49 years,All causes,High fasting plasma glucose,Number,2019,766.5551815994684,1124.281174540359,495.82411651711345
YLDs (Years Lived with Disability),Guyana,Male,50-54 years,All causes,High fasting plasma glucose,Number,1990,170.4717241113001,248.506835645362,111.82320296893973
YLDs (Years Lived with Disability),Guyana,Female,50-54 years,All causes,High fasting plasma glucose,Number,1990,190.8141020140526,277.35261855738895,122.48547608957143
YLDs (Years Lived with Disability),Guyana,Both,50-54 years,All causes,High fasting plasma glucose,Number,1990,361.28582612535274,519.8911197792614,237.21544322833546
YLDs (Years Lived with Disability),Guyana,Male,50-54 years,All causes,High fasting plasma glucose,Number,2019,538.8875251124325,782.7442288903459,353.83397820474465
YLDs (Years Lived with Disability),Guyana,Female,50-54 years,All causes,High fasting plasma glucose,Number,2019,543.2967046396792,784.3388186502611,351.86944279904645
YLDs (Years Lived with Disability),Guyana,Both,50-54 years,All causes,High fasting plasma glucose,Number,2019,1082.184229752112,1549.8401538840828,708.1643710355476
YLDs (Years Lived with Disability),Guyana,Male,55-59 years,All causes,High fasting plasma glucose,Number,1990,182.88377547406915,257.9059208951936,119.51593951143055
YLDs (Years Lived with Disability),Guyana,Female,55-59 years,All causes,High fasting plasma glucose,Number,1990,215.97735398646554,305.31345515200354,144.78624944163923
YLDs (Years Lived with Disability),Guyana,Both,55-59 years,All causes,High fasting plasma glucose,Number,1990,398.8611294605353,561.7706309599203,270.01722372888725
YLDs (Years Lived with Disability),Guyana,Male,55-59 years,All causes,High fasting plasma glucose,Number,2019,610.408394116111,863.726760692222,401.2250720701419
YLDs (Years Lived with Disability),Guyana,Female,55-59 years,All causes,High fasting plasma glucose,Number,2019,641.4095609061527,896.3367066146759,423.97827238905376
YLDs (Years Lived with Disability),Guyana,Both,55-59 years,All causes,High fasting plasma glucose,Number,2019,1251.8179550222635,1737.0375657999543,835.3629684017959
YLDs (Years Lived with Disability),Guyana,Male,60-64 years,All causes,High fasting plasma glucose,Number,1990,191.64896721032284,271.1076728664309,125.8701623572053
YLDs (Years Lived with Disability),Guyana,Female,60-64 years,All causes,High fasting plasma glucose,Number,1990,235.1978916519999,329.63275492635864,156.55828215085143
YLDs (Years Lived with Disability),Guyana,Both,60-64 years,All causes,High fasting plasma glucose,Number,1990,426.84685886232285,594.9100703432912,284.70966071492086
YLDs (Years Lived with Disability),Guyana,Male,60-64 years,All causes,High fasting plasma glucose,Number,2019,565.7352572101713,787.3130602129236,377.55903135227595
YLDs (Years Lived with Disability),Guyana,Female,60-64 years,All causes,High fasting plasma glucose,Number,2019,622.1579040373296,871.7588527501515,414.2498674309927
YLDs (Years Lived with Disability),Guyana,Both,60-64 years,All causes,High fasting plasma glucose,Number,2019,1187.8931612475003,1655.152315816343,794.0294527885682
YLDs (Years Lived with Disability),Guyana,Male,65-69 years,All causes,High fasting plasma glucose,Number,1990,178.32303659069595,248.13135931433774,116.72529623253274
YLDs (Years Lived with Disability),Guyana,Female,65-69 years,All causes,High fasting plasma glucose,Number,1990,222.07283167004812,313.44489918572776,148.05030380295838
YLDs (Years Lived with Disability),Guyana,Both,65-69 years,All causes,High fasting plasma glucose,Number,1990,400.39586826074424,552.8685757058931,265.6114406135319
YLDs (Years Lived with Disability),Guyana,Male,65-69 years,All causes,High fasting plasma glucose,Number,2019,476.6441870797667,674.7174013312392,318.18562930821724
YLDs (Years Lived with Disability),Guyana,Female,65-69 years,All causes,High fasting plasma glucose,Number,2019,527.8888841908953,743.8399826671771,351.16296418913765
YLDs (Years Lived with Disability),Guyana,Both,65-69 years,All causes,High fasting plasma glucose,Number,2019,1004.5330712706618,1406.6109049370282,669.3662627965136
YLDs (Years Lived with Disability),Guyana,Male,70-74 years,All causes,High fasting plasma glucose,Number,1990,132.05029056192248,184.3288709227174,86.74178353912548
YLDs (Years Lived with Disability),Guyana,Female,70-74 years,All causes,High fasting plasma glucose,Number,1990,162.4136568703085,225.8303518925124,109.57150924637948
YLDs (Years Lived with Disability),Guyana,Both,70-74 years,All causes,High fasting plasma glucose,Number,1990,294.463947432231,406.78075489120795,198.3530358922495
YLDs (Years Lived with Disability),Guyana,Male,70-74 years,All causes,High fasting plasma glucose,Number,2019,305.7882436367148,422.73027161652175,203.65053381796756
YLDs (Years Lived with Disability),Guyana,Female,70-74 years,All causes,High fasting plasma glucose,Number,2019,347.53296425595244,487.4013176506379,233.81199142139565
YLDs (Years Lived with Disability),Guyana,Both,70-74 years,All causes,High fasting plasma glucose,Number,2019,653.3212078926659,906.6373955094004,442.37129344554023
YLDs (Years Lived with Disability),Guyana,Male,75-79 years,All causes,High fasting plasma glucose,Number,1990,96.58960099587313,133.57482119180355,66.12337563906718
YLDs (Years Lived with Disability),Guyana,Female,75-79 years,All causes,High fasting plasma glucose,Number,1990,118.21385195206416,160.60942040373294,81.54008302623534
YLDs (Years Lived with Disability),Guyana,Both,75-79 years,All causes,High fasting plasma glucose,Number,1990,214.8034529479372,292.21931091327696,148.56227551482706
YLDs (Years Lived with Disability),Guyana,Male,75-79 years,All causes,High fasting plasma glucose,Number,2019,201.76921019969143,277.7018896241688,135.91211415188027
YLDs (Years Lived with Disability),Guyana,Female,75-79 years,All causes,High fasting plasma glucose,Number,2019,245.8598778805177,338.91983855893284,168.73626728960986
YLDs (Years Lived with Disability),Guyana,Both,75-79 years,All causes,High fasting plasma glucose,Number,2019,447.62908808020956,614.3325243780376,307.75560335128824
YLDs (Years Lived with Disability),Guyana,Male,80-84,All causes,High fasting plasma glucose,Number,1990,58.52056541517941,79.73052869628631,39.49699944522081
YLDs (Years Lived with Disability),Guyana,Female,80-84,All causes,High fasting plasma glucose,Number,1990,77.75465598988141,105.55778472421181,52.77035854377293
YLDs (Years Lived with Disability),Guyana,Both,80-84,All causes,High fasting plasma glucose,Number,1990,136.2752214050608,184.285223930552,92.64415660108656
YLDs (Years Lived with Disability),Guyana,Male,80-84,All causes,High fasting plasma glucose,Number,2019,113.06834995823769,153.4008802417067,77.39742138851851
YLDs (Years Lived with Disability),Guyana,Female,80-84,All causes,High fasting plasma glucose,Number,2019,152.63759225116783,207.86317360297772,105.01578406068782
YLDs (Years Lived with Disability),Guyana,Both,80-84,All causes,High fasting plasma glucose,Number,2019,265.70594220940586,358.58580077197445,182.6855776590727
YLDs (Years Lived with Disability),Guyana,Male,85-89,All causes,High fasting plasma glucose,Number,1990,22.945084480890767,31.797200246501543,15.652854819326237
YLDs (Years Lived with Disability),Guyana,Female,85-89,All causes,High fasting plasma glucose,Number,1990,37.62502986877312,51.5835103983829,25.8969703949465
YLDs (Years Lived with Disability),Guyana,Both,85-89,All causes,High fasting plasma glucose,Number,1990,60.570114349663896,83.30945559629443,41.28362253373016
YLDs (Years Lived with Disability),Guyana,Male,85-89,All causes,High fasting plasma glucose,Number,2019,46.629644631173846,63.64251073874513,31.718440797364664
YLDs (Years Lived with Disability),Guyana,Female,85-89,All causes,High fasting plasma glucose,Number,2019,71.42330117151278,98.11947351233287,48.786393538045395
YLDs (Years Lived with Disability),Guyana,Both,85-89,All causes,High fasting plasma glucose,Number,2019,118.05294580268655,161.02355320969227,81.10217662698125
YLDs (Years Lived with Disability),Guyana,Male,90-94,All causes,High fasting plasma glucose,Number,1990,6.23864579671959,8.941263373895728,4.197624194579183
YLDs (Years Lived with Disability),Guyana,Female,90-94,All causes,High fasting plasma glucose,Number,1990,10.10527390070928,14.12439580069237,6.781678594623191
YLDs (Years Lived with Disability),Guyana,Both,90-94,All causes,High fasting plasma glucose,Number,1990,16.34391969742887,22.7354165527769,10.906922434987887
YLDs (Years Lived with Disability),Guyana,Male,90-94,All causes,High fasting plasma glucose,Number,2019,17.287342318029868,24.016157834322396,11.696519079348635
YLDs (Years Lived with Disability),Guyana,Female,90-94,All causes,High fasting plasma glucose,Number,2019,28.27962553258752,39.628293420419894,18.79260324107489
YLDs (Years Lived with Disability),Guyana,Both,90-94,All causes,High fasting plasma glucose,Number,2019,45.56696785061737,63.13517621543979,30.598601031709183
YLDs (Years Lived with Disability),Suriname,Male,95+ years,All causes,High fasting plasma glucose,Number,1990,2.153183966414109,3.1212499544041625,1.3666552274906736
YLDs (Years Lived with Disability),Suriname,Female,95+ years,All causes,High fasting plasma glucose,Number,1990,5.851694057869768,8.70748618476294,3.710306031621428
YLDs (Years Lived with Disability),Suriname,Both,95+ years,All causes,High fasting plasma glucose,Number,1990,8.004878024283874,11.676306203774852,5.109091620377513
YLDs (Years Lived with Disability),Suriname,Male,95+ years,All causes,High fasting plasma glucose,Number,2019,9.373076948374331,13.448031614784336,6.023865273204198
YLDs (Years Lived with Disability),Suriname,Female,95+ years,All causes,High fasting plasma glucose,Number,2019,16.967191238053207,24.434589446956387,10.959421562728574
YLDs (Years Lived with Disability),Suriname,Both,95+ years,All causes,High fasting plasma glucose,Number,2019,26.340268186427505,37.17409865605842,17.04737641028437
YLDs (Years Lived with Disability),Suriname,Male,<5 years,All causes,High fasting plasma glucose,Number,1990,0.31684697220246427,0.7366733161454165,0.11869107045801904
YLDs (Years Lived with Disability),Suriname,Female,<5 years,All causes,High fasting plasma glucose,Number,1990,0.19974208654773465,0.473006702562224,0.07603387352044026
YLDs (Years Lived with Disability),Suriname,Both,<5 years,All causes,High fasting plasma glucose,Number,1990,0.5165890587501991,1.1791189145477214,0.1951328791126671
YLDs (Years Lived with Disability),Suriname,Male,<5 years,All causes,High fasting plasma glucose,Number,2019,0.4916951752993039,1.215304246899851,0.12787102228588024
YLDs (Years Lived with Disability),Suriname,Female,<5 years,All causes,High fasting plasma glucose,Number,2019,0.3145391594464993,0.7503321573762637,0.11359168932000155
YLDs (Years Lived with Disability),Suriname,Both,<5 years,All causes,High fasting plasma glucose,Number,2019,0.8062343347458022,1.9003953287056699,0.2697731802263241
YLDs (Years Lived with Disability),Bolivia (Plurinational State of),Male,45-49 years,All causes,High fasting plasma glucose,Number,2019,1702.9653186068338,2571.220336627903,1090.322019234942
YLDs (Years Lived with Disability),Bolivia (Plurinational State of),Female,45-49 years,All causes,High fasting plasma glucose,Number,2019,1651.441848690998,2462.4428603691517,1059.9811463339445
YLDs (Years Lived with Disability),Bolivia (Plurinational State of),Both,45-49 years,All causes,High fasting plasma glucose,Number,2019,3354.4071672978303,4993.796095610089,2169.974863366489
YLDs (Years Lived with Disability),Bolivia (Plurinational State of),Male,50-54 years,All causes,High fasting plasma glucose,Number,1990,519.6387582290248,762.8201844472843,333.0237836353699
YLDs (Years Lived with Disability),Bolivia (Plurinational State of),Female,50-54 years,All causes,High fasting plasma glucose,Number,1990,605.9631150985912,899.5841434162953,393.81512244965546
YLDs (Years Lived with Disability),Bolivia (Plurinational State of),Both,50-54 years,All causes,High fasting plasma glucose,Number,1990,1125.6018733276169,1653.1311144591987,740.0681538424451
YLDs (Years Lived with Disability),Bolivia (Plurinational State of),Male,50-54 years,All causes,High fasting plasma glucose,Number,2019,2262.6722421443005,3427.6837764655975,1469.2158020031784
YLDs (Years Lived with Disability),Bolivia (Plurinational State of),Female,50-54 years,All causes,High fasting plasma glucose,Number,2019,2222.1768099257183,3274.2053499327158,1421.6603257606978
YLDs (Years Lived with Disability),Bolivia (Plurinational State of),Both,50-54 years,All causes,High fasting plasma glucose,Number,2019,4484.849052070018,6559.058660449132,2938.389226589063
YLDs (Years Lived with Disability),Bolivia (Plurinational State of),Male,55-59 years,All causes,High fasting plasma glucose,Number,1990,615.210722856953,879.8202175464987,405.6328639466673
YLDs (Years Lived with Disability),Bolivia (Plurinational State of),Female,55-59 years,All causes,High fasting plasma glucose,Number,1990,747.717627328828,1071.7163076946274,495.8473926892534
YLDs (Years Lived with Disability),Bolivia (Plurinational State of),Both,55-59 years,All causes,High fasting plasma glucose,Number,1990,1362.9283501857808,1960.8281807001215,897.1614691613298
YLDs (Years Lived with Disability),Bolivia (Plurinational State of),Male,55-59 years,All causes,High fasting plasma glucose,Number,2019,2797.6693686235126,4009.8631522455075,1812.8395377489894
YLDs (Years Lived with Disability),Bolivia (Plurinational State of),Female,55-59 years,All causes,High fasting plasma glucose,Number,2019,2832.771855085715,4084.8810238287106,1847.2040332317865
YLDs (Years Lived with Disability),Bolivia (Plurinational State of),Both,55-59 years,All causes,High fasting plasma glucose,Number,2019,5630.441223709222,8064.275975073211,3697.2199462392214
YLDs (Years Lived with Disability),Bolivia (Plurinational State of),Male,60-64 years,All causes,High fasting plasma glucose,Number,1990,693.8364536250365,981.1920697573307,453.2833294405801
YLDs (Years Lived with Disability),Bolivia (Plurinational State of),Female,60-64 years,All causes,High fasting plasma glucose,Number,1990,852.0195920138682,1227.6629514650947,560.9066444082553
YLDs (Years Lived with Disability),Bolivia (Plurinational State of),Both,60-64 years,All causes,High fasting plasma glucose,Number,1990,1545.856045638904,2171.4227909210545,1016.9586583402678
YLDs (Years Lived with Disability),Bolivia (Plurinational State of),Male,60-64 years,All causes,High fasting plasma glucose,Number,2019,3170.2158089385835,4603.411812091415,2044.6892457263239
YLDs (Years Lived with Disability),Bolivia (Plurinational State of),Female,60-64 years,All causes,High fasting plasma glucose,Number,2019,3296.512128657507,4692.68704961112,2147.775698431193
YLDs (Years Lived with Disability),Bolivia (Plurinational State of),Both,60-64 years,All causes,High fasting plasma glucose,Number,2019,6466.727937596078,9198.237668160262,4188.496046848648
YLDs (Years Lived with Disability),Bolivia (Plurinational State of),Male,65-69 years,All causes,High fasting plasma glucose,Number,1990,682.4966349230808,977.5742078656883,440.483562823216
YLDs (Years Lived with Disability),Bolivia (Plurinational State of),Female,65-69 years,All causes,High fasting plasma glucose,Number,1990,811.6308062817857,1185.2265897228913,524.3825359506936
YLDs (Years Lived with Disability),Bolivia (Plurinational State of),Both,65-69 years,All causes,High fasting plasma glucose,Number,1990,1494.1274412048688,2128.3358075763304,972.9225657126217
YLDs (Years Lived with Disability),Bolivia (Plurinational State of),Male,65-69 years,All causes,High fasting plasma glucose,Number,2019,3283.6348264987055,4719.053713492879,2081.600905727579
YLDs (Years Lived with Disability),Bolivia (Plurinational State of),Female,65-69 years,All causes,High fasting plasma glucose,Number,2019,3429.5838720736256,4919.105731834857,2196.1768446381116
YLDs (Years Lived with Disability),Bolivia (Plurinational State of),Both,65-69 years,All causes,High fasting plasma glucose,Number,2019,6713.218698572342,9606.23079204242,4346.380131859345
YLDs (Years Lived with Disability),Bolivia (Plurinational State of),Male,70-74 years,All causes,High fasting plasma glucose,Number,1990,618.5388675442606,908.8744828722402,401.4343455457423
YLDs (Years Lived with Disability),Bolivia (Plurinational State of),Female,70-74 years,All causes,High fasting plasma glucose,Number,1990,688.7609888614041,988.6193183053293,437.2203986657147
YLDs (Years Lived with Disability),Bolivia (Plurinational State of),Both,70-74 years,All causes,High fasting plasma glucose,Number,1990,1307.2998564056631,1889.1198785720042,854.9296639975074
YLDs (Years Lived with Disability),Bolivia (Plurinational State of),Male,70-74 years,All causes,High fasting plasma glucose,Number,2019,2965.0317985879306,4233.536466954203,1929.1145201196475
YLDs (Years Lived with Disability),Bolivia (Plurinational State of),Female,70-74 years,All causes,High fasting plasma glucose,Number,2019,3012.7449894827855,4317.383840404613,1958.3717256876855
YLDs (Years Lived with Disability),Bolivia (Plurinational State of),Both,70-74 years,All causes,High fasting plasma glucose,Number,2019,5977.776788070714,8464.041890374516,3868.530979280368
YLDs (Years Lived with Disability),Bolivia (Plurinational State of),Male,75-79 years,All causes,High fasting plasma glucose,Number,1990,501.5408883213207,723.7086955013452,330.82240506782654
YLDs (Years Lived with Disability),Bolivia (Plurinational State of),Female,75-79 years,All causes,High fasting plasma glucose,Number,1990,558.7369923958754,792.9984187906593,368.5031061508374
YLDs (Years Lived with Disability),Bolivia (Plurinational State of),Both,75-79 years,All causes,High fasting plasma glucose,Number,1990,1060.2778807171976,1512.126824140776,697.8175677273352
YLDs (Years Lived with Disability),Bolivia (Plurinational State of),Male,75-79 years,All causes,High fasting plasma glucose,Number,2019,2204.645748954389,3099.5194788470453,1466.4632357853247
YLDs (Years Lived with Disability),Bolivia (Plurinational State of),Female,75-79 years,All causes,High fasting plasma glucose,Number,2019,2202.117377283124,3079.028447782875,1475.495950468133
YLDs (Years Lived with Disability),Bolivia (Plurinational State of),Both,75-79 years,All causes,High fasting plasma glucose,Number,2019,4406.763126237519,6152.060236404856,2960.810072023449
YLDs (Years Lived with Disability),Bolivia (Plurinational State of),Male,80-84,All causes,High fasting plasma glucose,Number,1990,287.76956669917985,407.7553772503301,189.28325583296228
YLDs (Years Lived with Disability),Bolivia (Plurinational State of),Female,80-84,All causes,High fasting plasma glucose,Number,1990,342.9823653194033,483.5693945462834,227.74033507459123
YLDs (Years Lived with Disability),Bolivia (Plurinational State of),Both,80-84,All causes,High fasting plasma glucose,Number,1990,630.7519320185826,885.9901920378726,421.42358877589817
YLDs (Years Lived with Disability),Bolivia (Plurinational State of),Male,80-84,All causes,High fasting plasma glucose,Number,2019,1245.3486792220867,1756.7381548074586,831.8944108703888
YLDs (Years Lived with Disability),Bolivia (Plurinational State of),Female,80-84,All causes,High fasting plasma glucose,Number,2019,1285.2480338105522,1824.8215633474551,871.1673847711728
YLDs (Years Lived with Disability),Bolivia (Plurinational State of),Both,80-84,All causes,High fasting plasma glucose,Number,2019,2530.5967130326417,3573.8391952949028,1734.2149735937355
YLDs (Years Lived with Disability),Bolivia (Plurinational State of),Male,85-89,All causes,High fasting plasma glucose,Number,1990,108.41523767313903,156.03658217008743,70.87587928731305
YLDs (Years Lived with Disability),Bolivia (Plurinational State of),Female,85-89,All causes,High fasting plasma glucose,Number,1990,147.9730190647189,214.2797260462496,95.3035542051907
YLDs (Years Lived with Disability),Bolivia (Plurinational State of),Both,85-89,All causes,High fasting plasma glucose,Number,1990,256.38825673785794,363.9250476736573,167.61588114640375
YLDs (Years Lived with Disability),Bolivia (Plurinational State of),Male,85-89,All causes,High fasting plasma glucose,Number,2019,566.1006121937879,796.9368990780497,372.93224333723794
YLDs (Years Lived with Disability),Bolivia (Plurinational State of),Female,85-89,All causes,High fasting plasma glucose,Number,2019,609.8407244239046,878.8009968239098,403.70255964406965
YLDs (Years Lived with Disability),Bolivia (Plurinational State of),Both,85-89,All causes,High fasting plasma glucose,Number,2019,1175.941336617693,1664.727820915261,777.1443521561401
YLDs (Years Lived with Disability),Bolivia (Plurinational State of),Male,90-94,All causes,High fasting plasma glucose,Number,1990,25.06076148282758,37.41587522785047,15.941143941142213
YLDs (Years Lived with Disability),Bolivia (Plurinational State of),Female,90-94,All causes,High fasting plasma glucose,Number,1990,41.01935084408947,61.522211162463705,25.594851358408466
YLDs (Years Lived with Disability),Bolivia (Plurinational State of),Both,90-94,All causes,High fasting plasma glucose,Number,1990,66.08011232691696,98.484351900669,42.011140804829175
YLDs (Years Lived with Disability),Bolivia (Plurinational State of),Male,90-94,All causes,High fasting plasma glucose,Number,2019,168.4953769013372,244.7218391081177,107.30405423623982
YLDs (Years Lived with Disability),Bolivia (Plurinational State of),Female,90-94,All causes,High fasting plasma glucose,Number,2019,187.36341060061173,273.81894276748835,122.47563884208923
YLDs (Years Lived with Disability),Bolivia (Plurinational State of),Both,90-94,All causes,High fasting plasma glucose,Number,2019,355.85878750194956,514.1586211299812,232.26587044784105
YLDs (Years Lived with Disability),Bolivia (Plurinational State of),Male,95+ years,All causes,High fasting plasma glucose,Number,1990,3.701108060879151,5.699459392118187,2.2209728209184667
YLDs (Years Lived with Disability),Bolivia (Plurinational State of),Female,95+ years,All causes,High fasting plasma glucose,Number,1990,7.808518008686684,12.268364113151739,4.598132356845132
YLDs (Years Lived with Disability),Bolivia (Plurinational State of),Both,95+ years,All causes,High fasting plasma glucose,Number,1990,11.509626069565833,17.77435506141815,6.913123365848165
YLDs (Years Lived with Disability),Bolivia (Plurinational State of),Male,95+ years,All causes,High fasting plasma glucose,Number,2019,33.2806940276549,50.662800734967625,20.25111730485721
YLDs (Years Lived with Disability),Bolivia (Plurinational State of),Female,95+ years,All causes,High fasting plasma glucose,Number,2019,41.64843255053522,63.30381886236408,25.531028265195097
YLDs (Years Lived with Disability),Bolivia (Plurinational State of),Both,95+ years,All causes,High fasting plasma glucose,Number,2019,74.92912657819011,114.31678854797265,46.12576532782955
YLDs (Years Lived with Disability),Colombia,Male,95+ years,All causes,High fasting plasma glucose,Number,1990,151.47540369086047,225.54895308869604,93.17569453083165
YLDs (Years Lived with Disability),Colombia,Female,95+ years,All causes,High fasting plasma glucose,Number,1990,164.43348222708013,247.59017716364983,103.76942885287119
YLDs (Years Lived with Disability),Colombia,Both,95+ years,All causes,High fasting plasma glucose,Number,1990,315.9088859179409,462.777332360844,200.94689518942602
YLDs (Years Lived with Disability),Colombia,Male,95+ years,All causes,High fasting plasma glucose,Number,2019,1282.9977335594012,1865.1491666586346,817.6327367507071
YLDs (Years Lived with Disability),Colombia,Female,95+ years,All causes,High fasting plasma glucose,Number,2019,1517.7127768340638,2263.575110229644,965.3396928181451
YLDs (Years Lived with Disability),Colombia,Both,95+ years,All causes,High fasting plasma glucose,Number,2019,2800.7105103934587,4070.4289085626215,1794.0847629047373
YLDs (Years Lived with Disability),Venezuela (Bolivarian Republic of),Male,<5 years,All causes,High fasting plasma glucose,Number,1990,12.12185029360178,28.905385994217735,4.568687681302537
YLDs (Years Lived with Disability),Venezuela (Bolivarian Republic of),Female,<5 years,All causes,High fasting plasma glucose,Number,1990,7.398224594987157,16.565370464398583,2.9401958467299334
YLDs (Years Lived with Disability),Venezuela (Bolivarian Republic of),Both,<5 years,All causes,High fasting plasma glucose,Number,1990,19.520074888588898,45.36148911585324,7.754172792430454
YLDs (Years Lived with Disability),Venezuela (Bolivarian Republic of),Male,<5 years,All causes,High fasting plasma glucose,Number,2019,13.48891868956978,31.877604849921802,4.998306092949498
YLDs (Years Lived with Disability),Venezuela (Bolivarian Republic of),Female,<5 years,All causes,High fasting plasma glucose,Number,2019,8.223415461970372,18.927511060855892,3.190287882223243
YLDs (Years Lived with Disability),Venezuela (Bolivarian Republic of),Both,<5 years,All causes,High fasting plasma glucose,Number,2019,21.71233415154017,49.04038826723934,8.388415929153776
YLDs (Years Lived with Disability),Venezuela (Bolivarian Republic of),Male,5-9 years,All causes,High fasting plasma glucose,Number,1990,31.019149430644006,60.983319554602865,10.253123199715459
YLDs (Years Lived with Disability),Venezuela (Bolivarian Republic of),Female,5-9 years,All causes,High fasting plasma glucose,Number,1990,27.774781407745657,52.58809361636694,8.846561107270968
YLDs (Years Lived with Disability),Venezuela (Bolivarian Republic of),Both,5-9 years,All causes,High fasting plasma glucose,Number,1990,58.793930838389706,108.11351194545293,22.512411375046067
YLDs (Years Lived with Disability),Venezuela (Bolivarian Republic of),Male,5-9 years,All causes,High fasting plasma glucose,Number,2019,39.406942117817216,77.05267503813485,14.4904335071852
YLDs (Years Lived with Disability),Venezuela (Bolivarian Republic of),Female,5-9 years,All causes,High fasting plasma glucose,Number,2019,34.57751632395212,67.71204519447225,12.729614097610014
YLDs (Years Lived with Disability),Venezuela (Bolivarian Republic of),Both,5-9 years,All causes,High fasting plasma glucose,Number,2019,73.98445844176926,139.8780121535243,30.254012997393527
YLDs (Years Lived with Disability),Venezuela (Bolivarian Republic of),Male,10-14 years,All causes,High fasting plasma glucose,Number,1990,47.77210719365327,88.28688448356961,20.988729084292174
YLDs (Years Lived with Disability),Venezuela (Bolivarian Republic of),Female,10-14 years,All causes,High fasting plasma glucose,Number,1990,56.1284412197763,102.50400991489433,26.226757066891217
YLDs (Years Lived with Disability),Venezuela (Bolivarian Republic of),Both,10-14 years,All causes,High fasting plasma glucose,Number,1990,103.90054841342949,185.22715788459462,54.893158189748334
YLDs (Years Lived with Disability),Venezuela (Bolivarian Republic of),Male,10-14 years,All causes,High fasting plasma glucose,Number,2019,65.56626845590937,124.55989772892971,29.770288788240364
YLDs (Years Lived with Disability),Venezuela (Bolivarian Republic of),Female,10-14 years,All causes,High fasting plasma glucose,Number,2019,76.58646815541165,132.15884295445767,36.60869112378513
YLDs (Years Lived with Disability),Venezuela (Bolivarian Republic of),Both,10-14 years,All causes,High fasting plasma glucose,Number,2019,142.15273661132096,248.4114932966137,71.11184310991659
YLDs (Years Lived with Disability),Venezuela (Bolivarian Republic of),Male,15-19 years,All causes,High fasting plasma glucose,Number,1990,213.76070196888796,339.98155067657603,120.97007773011528
YLDs (Years Lived with Disability),Venezuela (Bolivarian Republic of),Female,15-19 years,All causes,High fasting plasma glucose,Number,1990,257.8817215104488,401.26664681914315,150.12365131811148
YLDs (Years Lived with Disability),Venezuela (Bolivarian Republic of),Both,15-19 years,All causes,High fasting plasma glucose,Number,1990,471.64242347933754,719.021298628096,278.9383343570417
YLDs (Years Lived with Disability),Venezuela (Bolivarian Republic of),Male,15-19 years,All causes,High fasting plasma glucose,Number,2019,394.12365559310587,631.5283764384383,228.42520860194048
YLDs (Years Lived with Disability),Venezuela (Bolivarian Republic of),Female,15-19 years,All causes,High fasting plasma glucose,Number,2019,569.843613981207,897.6651126736173,329.64229396207105
YLDs (Years Lived with Disability),Venezuela (Bolivarian Republic of),Both,15-19 years,All causes,High fasting plasma glucose,Number,2019,963.9672695743126,1491.3907924661348,573.4264058608593
YLDs (Years Lived with Disability),Venezuela (Bolivarian Republic of),Male,20-24 years,All causes,High fasting plasma glucose,Number,1990,397.8551198028413,624.9480929999745,238.97075296115972
YLDs (Years Lived with Disability),Venezuela (Bolivarian Republic of),Female,20-24 years,All causes,High fasting plasma glucose,Number,1990,470.98771317644673,732.216451173339,287.44040107343704
YLDs (Years Lived with Disability),Venezuela (Bolivarian Republic of),Both,20-24 years,All causes,High fasting plasma glucose,Number,1990,868.8428329792876,1330.142387594821,535.0296364872439
YLDs (Years Lived with Disability),Venezuela (Bolivarian Republic of),Male,20-24 years,All causes,High fasting plasma glucose,Number,2019,720.8965032166798,1107.0856561590451,444.356928764046
YLDs (Years Lived with Disability),Venezuela (Bolivarian Republic of),Female,20-24 years,All causes,High fasting plasma glucose,Number,2019,1113.1394288329186,1689.2139335876607,669.7590385992379
